Time,Open,High,Low,Close,Volume
01.02.2012 07:36:00.000,1.30404,1.30426,1.30386,1.30426,205.72
01.02.2012 07:37:00.000,1.30428,1.30439,1.30404,1.30426,317.49
01.02.2012 07:38:00.000,1.30426,1.30426,1.30412,1.30418,171.45
01.02.2012 07:39:00.000,1.30417,1.30430,1.30408,1.30417,183.46
01.02.2012 07:40:00.000,1.30418,1.30508,1.30418,1.30501,336.06
01.02.2012 07:41:00.000,1.30501,1.30501,1.30467,1.30476,351.84
01.02.2012 07:42:00.000,1.30478,1.30479,1.30450,1.30457,286.18
01.02.2012 07:43:00.000,1.30457,1.30458,1.30444,1.30447,205.11
01.02.2012 07:44:00.000,1.30448,1.30476,1.30447,1.30475,219.32
01.02.2012 07:45:00.000,1.30474,1.30515,1.30474,1.30509,309.61
01.02.2012 07:46:00.000,1.30508,1.30508,1.30465,1.30469,286.60
01.02.2012 07:47:00.000,1.30468,1.30471,1.30429,1.30429,200.92
01.02.2012 07:48:00.000,1.30427,1.30461,1.30423,1.30460,214.47
01.02.2012 07:49:00.000,1.30456,1.30456,1.30433,1.30448,177.54
01.02.2012 07:50:00.000,1.30448,1.30451,1.30432,1.30440,226.82
01.02.2012 07:51:00.000,1.30439,1.30446,1.30436,1.30436,127.47
01.02.2012 07:52:00.000,1.30437,1.30444,1.30423,1.30444,194.37
01.02.2012 07:53:00.000,1.30444,1.30449,1.30386,1.30388,246.99
01.02.2012 07:54:00.000,1.30386,1.30425,1.30385,1.30422,264.93
01.02.2012 07:55:00.000,1.30424,1.30448,1.30416,1.30446,152.18
01.02.2012 07:56:00.000,1.30448,1.30493,1.30448,1.30477,207.13
01.02.2012 07:57:00.000,1.30478,1.30490,1.30475,1.30477,178.20
01.02.2012 07:58:00.000,1.30479,1.30485,1.30476,1.30485,163.02
01.02.2012 07:59:00.000,1.30485,1.30493,1.30477,1.30493,254.22
01.02.2012 08:00:00.000,1.30491,1.30554,1.30490,1.30533,359.74
01.02.2012 08:01:00.000,1.30533,1.30535,1.30512,1.30515,265.89
01.02.2012 08:02:00.000,1.30515,1.30556,1.30515,1.30543,215.63
01.02.2012 08:03:00.000,1.30543,1.30545,1.30524,1.30544,307.75
01.02.2012 08:04:00.000,1.30544,1.30591,1.30543,1.30578,421.45
01.02.2012 08:05:00.000,1.30578,1.30635,1.30562,1.30598,432.69
01.02.2012 08:06:00.000,1.30599,1.30655,1.30598,1.30634,471.54
01.02.2012 08:07:00.000,1.30633,1.30645,1.30594,1.30604,359.39
01.02.2012 08:08:00.000,1.30606,1.30606,1.30588,1.30589,208.56
01.02.2012 08:09:00.000,1.30590,1.30590,1.30576,1.30581,318.46
01.02.2012 08:10:00.000,1.30580,1.30620,1.30578,1.30616,312.33
01.02.2012 08:11:00.000,1.30614,1.30643,1.30603,1.30609,257.77
01.02.2012 08:12:00.000,1.30612,1.30654,1.30607,1.30633,301.37
01.02.2012 08:13:00.000,1.30633,1.30633,1.30596,1.30596,233.74
01.02.2012 08:14:00.000,1.30594,1.30626,1.30589,1.30607,254.48
01.02.2012 08:15:00.000,1.30610,1.30654,1.30610,1.30650,303.40
01.02.2012 08:16:00.000,1.30650,1.30652,1.30625,1.30628,224.62
01.02.2012 08:17:00.000,1.30628,1.30641,1.30616,1.30617,254.84
01.02.2012 08:18:00.000,1.30617,1.30660,1.30601,1.30660,295.61
01.02.2012 08:19:00.000,1.30662,1.30674,1.30641,1.30664,242.90
01.02.2012 08:20:00.000,1.30666,1.30695,1.30653,1.30681,507.88
01.02.2012 08:21:00.000,1.30678,1.30703,1.30672,1.30689,331.52
01.02.2012 08:22:00.000,1.30688,1.30688,1.30643,1.30653,307.09
01.02.2012 08:23:00.000,1.30653,1.30655,1.30637,1.30642,138.80
01.02.2012 08:24:00.000,1.30643,1.30668,1.30640,1.30654,274.85
